C,-0.019117555,0.4070509,-0.032577448,0.22748618,0.25709224,-0.030692127,-0.31802422,0.023244886,0.18442696,-0.079482324,-0.045911737,-0.33806327,-0.0017375969,0.006267499,-0.10516812,0.006524768,-0.04224768,-0.033924848,-0.04600622,-0.29658395,-0.061107345,-0.08014521,0.3709189,-0.40008044,-0.19265649,0.19476393,-0.4474146,0.21527074,0.37312192,-0.09250767,0.095856406,-0.17162918,0.26462224,0.15926197,0.032577485,-0.34480593,0.19571704,0.2963263,-0.3750494,0.3146575,0.24192724,0.15967649,-0.049935985,0.5894596,-0.09406375,0.08805362,-0.028419608,-0.1543445,-0.15181345,-0.05717477,0.19292523,-0.03264591,-0.1088386,0.10705079,-0.020985065,0.07017747,-0.027382307,-0.46426657,0.18521301,0.23912509,-0.06432756,0.0037925816,-0.04508384,0.34251934
1,-0.01650094,0.275257,-0.017211385,0.14522332,0.1712177,-0.021968232,-0.22919571,0.014588702,0.133044,-0.06795089,-0.023870476,-0.24443947,0.0017955641,0.006181044,-0.065807365,0.0051238583,-0.019950047,-0.019283194,-0.025608951,-0.21211697,-0.03562087,-0.042844996,0.26523408,-0.28503084,-0.1382252,0.14085932,-0.31036723,0.15862036,0.24997942,-0.06389993,0.07424318,-0.12645173,0.17420703,0.106915236,0.019970443,-0.2434973,0.13721551,0.20905918,-0.25898454,0.22257662,0.1671807,0.11614478,-0.034352407,0.41063672,-0.068792395,0.06350916,-0.017271113,-0.1151178,-0.10307142,-0.034748115,0.12931052,-0.03602579,-0.07509672,0.08248767,-0.01834128,0.05026135,-0.009778849,-0.3320205,0.12858163,0.17385708,-0.049138207,0.006414193,-0.03380434,0.23569733
=,-0.025368147,0.38586602,-0.04380915,0.20117782,0.24585533,-0.038454257,-0.31037116,0.026562594,0.1664782,-0.09506313,-0.040872313,-0.32984373,-0.005818654,0.005642254,-0.09992583,0.01929521,-0.0269973,-0.045583732,-0.052561533,-0.2807506,-0.046036523,-0.0647739,0.34274706,-0.3752682,-0.16444948,0.17981714,-0.41221943,0.21482648,0.34353206,-0.096967585,0.09276642,-0.16540545,0.23806383,0.1558572,0.030316336,-0.33544204,0.18046816,0.2749324,-0.36270604,0.28616148,0.23807335,0.1428089,-0.054088492,0.55002373,-0.091708265,0.06471397,-0.042294875,-0.15733872,-0.13517399,-0.06083563,0.17604975,-0.044697247,-0.10320709,0.11183624,-0.0040435223,0.058582567,-0.01457417,-0.44210896,0.16046879,0.22344208,-0.06300375,-0.01047735,-0.04639831,0.32177132
N,-0.011168671,0.37085205,-0.040816087,0.18854396,0.2280862,-0.041385632,-0.3005659,0.015740495,0.16005988,-0.09016062,-0.034820963,-0.31621462,0.00054253504,0.0042309896,-0.098946504,0.0053505595,-0.026744274,-0.038181026,-0.04352917,-0.2750823,-0.043226555,-0.05407,0.3301011,-0.36239722,-0.16986012,0.17191733,-0.4012987,0.20548919,0.32612213,-0.09260333,0.09629373,-0.16491021,0.23924823,0.15065221,0.03989331,-0.3249004,0.1668473,0.26390967,-0.34873727,0.2720309,0.22240351,0.14562234,-0.043728966,0.5348605,-0.07810457,0.0661992,-0.03736315,-0.15277098,-0.12509553,-0.048947677,0.17051898,-0.044015344,-0.09059707,0.10932878,-0.017824287,0.06338137,-0.021426644,-0.43118194,0.17042446,0.21035156,-0.052842535,-0.0039685504,-0.042792287,0.3078738
(,-0.02674642,0.39699578,-0.027959071,0.22228964,0.24561426,-0.031658005,-0.32429233,0.010075377,0.17778896,-0.05866269,-0.03838096,-0.3239373,-0.007557876,0.006822406,-0.09392887,0.01867662,-0.037876263,-0.03312305,-0.036096886,-0.3000452,-0.05547694,-0.075661965,0.3745497,-0.39090905,-0.19322129,0.18285434,-0.43521973,0.20496307,0.3626332,-0.08286817,0.08723423,-0.17193063,0.2619331,0.15405214,0.023018109,-0.34542724,0.18745399,0.28502396,-0.371151,0.3114586,0.23083565,0.15326352,-0.04889389,0.58928394,-0.07927803,0.08289222,-0.019823937,-0.14906418,-0.15536839,-0.05934696,0.19375475,-0.044644874,-0.10365987,0.10031889,-0.024684098,0.065020025,-0.022966797,-0.45713016,0.1920357,0.23178643,-0.049923178,0.010529782,-0.036196053,0.34548557
O,-0.020029444,0.3639108,-0.027743567,0.20336264,0.22416931,-0.037862968,-0.30408746,0.017627588,0.15920693,-0.07642287,-0.044375196,-0.3180805,0.0052432157,0.008360324,-0.10304115,0.0035795937,-0.02626934,-0.030404529,-0.038448483,-0.28330544,-0.05644825,-0.06294616,0.349477,-0.372755,-0.17957222,0.18253265,-0.41499212,0.20017771,0.33390456,-0.07765409,0.09765034,-0.1630876,0.24745841,0.1495344,0.03363607,-0.32787168,0.16968964,0.27036628,-0.35298756,0.2904245,0.22145048,0.14014503,-0.043630973,0.54053205,-0.09207862,0.07116647,-0.026924068,-0.14510281,-0.14252844,-0.059356097,0.17324221,-0.03518048,-0.10117263,0.10714354,-0.0052370727,0.069044866,-0.0109839495,-0.43630487,0.17314069,0.23034139,-0.058415297,-0.00077403756,-0.032434605,0.31289217
),-0.015001708,0.39654928,-0.024022723,0.21940494,0.25106484,-0.04352885,-0.31603664,0.014471272,0.178849,-0.08255522,-0.05292492,-0.3230325,-0.006091652,0.0025160722,-0.1056617,0.0029852288,-0.02931679,-0.035779826,-0.034199923,-0.29437792,-0.055109926,-0.07771753,0.3643179,-0.39003512,-0.18671711,0.18193504,-0.43470192,0.21001244,0.36237842,-0.080457024,0.08672212,-0.1697169,0.24387918,0.16183996,0.031045945,-0.33981162,0.18403226,0.2879661,-0.37019873,0.30258888,0.23107581,0.14679644,-0.04454703,0.55991906,-0.08709512,0.07466035,-0.026710236,-0.15679277,-0.15032499,-0.058900103,0.18831863,-0.044774063,-0.10559573,0.10438564,-0.006736799,0.07358213,-0.013386431,-0.45241815,0.1735011,0.22940627,-0.06770782,0.010069538,-0.02982347,0.32832983
[,-0.032853544,0.37973765,0.01443916,0.22385421,0.22963658,-0.04042016,-0.29644015,0.015536924,0.19728082,-0.009437146,-0.043971274,-0.272218,-0.015319848,0.02217238,-0.07721599,0.011010414,-0.026224347,0.008586984,0.009959971,-0.27087894,-0.05861465,-0.090891086,0.36771154,-0.35634726,-0.1995867,0.15813889,-0.42265728,0.18644178,0.34844944,-0.080857076,0.07239419,-0.15632072,0.2395743,0.13660586,0.016585512,-0.3214504,0.20191185,0.27742374,-0.34461662,0.3127316,0.19204508,0.124786325,-0.020584222,0.5748827,-0.065660276,0.12946196,-0.011644656,-0.15017928,-0.17560133,-0.05075189,0.18675832,-0.027526623,-0.08665875,0.09453264,-0.05761009,0.056977347,-0.028392687,-0.4043057,0.19524494,0.23193291,-0.03694947,0.047958687,-0.010285337,0.33861282
@,-0.03293643,0.3344355,0.026664712,0.21648368,0.1995751,-0.030615738,-0.2544287,0.0006842237,0.18274131,0.011850105,-0.030099388,-0.22829548,-0.024711547,0.008220805,-0.055997793,0.014026784,-0.021067662,0.022751765,0.014744567,-0.24599229,-0.040080294,-0.09945062,0.33425558,-0.3027384,-0.17287219,0.13487,-0.376449,0.16487178,0.31033704,-0.06319602,0.047623947,-0.14340122,0.2169763,0.10610902,0.010041519,-0.28726307,0.17928259,0.2479978,-0.2989732,0.28483936,0.15198141,0.108366415,-0.0261795,0.51360846,-0.049895253,0.12934989,0.0049249013,-0.12075824,-0.16834669,-0.046296492,0.15950549,-0.028779274,-0.07013791,0.062678434,-0.061499525,0.050070062,-0.038767263,-0.35251123,0.1771738,0.21164452,-0.016296431,0.061351802,-0.0086094625,0.29887578
H,-0.03693256,0.37951827,0.01594151,0.22720626,0.22027308,-0.044599243,-0.29948297,0.013446224,0.19359471,-0.010469037,-0.034314286,-0.26893145,-0.017118113,0.020487884,-0.0761934,0.009506,-0.031878933,0.012846906,0.008912271,-0.26910213,-0.054048177,-0.09878913,0.36210638,-0.35132462,-0.19918223,0.15569064,-0.42065898,0.1898125,0.34940648,-0.06882294,0.07295827,-0.15590285,0.23500493,0.13221805,0.009477091,-0.3284193,0.19157867,0.28560388,-0.3520977,0.31049156,0.19779994,0.13786992,-0.025409667,0.5670543,-0.07735923,0.12590411,-0.0050347475,-0.14996189,-0.1788427,-0.057677653,0.19080277,-0.034682322,-0.08285147,0.09524827,-0.04897389,0.06697826,-0.038524933,-0.41819945,0.1894022,0.22441044,-0.036338575,0.05056691,-0.013599941,0.33825314
],-0.034853086,0.38093254,0.019537902,0.23488478,0.2320366,-0.036257315,-0.2980285,0.014925148,0.19128226,-0.021229709,-0.037661687,-0.27233264,-0.009626391,0.016155003,-0.07874995,0.009169353,-0.020324897,0.0074211755,0.006549285,-0.28076828,-0.04880607,-0.09554365,0.37398666,-0.35014302,-0.19422652,0.16159602,-0.41059208,0.18819721,0.35386482,-0.07397862,0.0701678,-0.16242044,0.24105659,0.12918338,0.009488733,-0.31896287,0.19831242,0.28778708,-0.35625967,0.3182615,0.19119492,0.13176097,-0.021668898,0.5761404,-0.07552308,0.12916261,-0.00600622,-0.15049501,-0.18046634,-0.05726176,0.18808787,-0.030587187,-0.08468259,0.08391587,-0.04519176,0.06041682,-0.03256185,-0.41938737,0.19090192,0.23656799,-0.03643906,0.049742214,-0.0077977073,0.33395618
2,-0.026674991,0.33183724,-0.022475893,0.18061712,0.20199887,-0.039455958,-0.25949582,0.021755511,0.14504498,-0.069507934,-0.02723928,-0.27025297,0.004816559,0.009915847,-0.08945608,0.014112744,-0.032069802,-0.026890106,-0.039000534,-0.23756282,-0.045126416,-0.058655594,0.2961486,-0.31931233,-0.15536788,0.14404905,-0.3526176,0.18187208,0.2991889,-0.07514989,0.07728365,-0.13608906,0.20130579,0.12970401,0.032978486,-0.2790647,0.16185126,0.24112523,-0.30567384,0.25540146,0.19332318,0.1220825,-0.038607948,0.4711846,-0.067847274,0.062482003,-0.023717934,-0.12562083,-0.12550485,-0.044960205,0.1553132,-0.02634947,-0.080848776,0.08448452,-0.023787733,0.05176853,-0.014754409,-0.3737588,0.14458834,0.20117268,-0.044554435,0.0018203929,-0.037530676,0.2687106
F,-0.034627475,0.43872896,-0.016077515,0.24780078,0.2715395,-0.04707558,-0.35843906,0.021341875,0.20131959,-0.08408222,-0.041961275,-0.35485163,0.002601972,0.008467378,-0.11826719,0.021749573,-0.03446172,-0.038151532,-0.03929669,-0.3303488,-0.060173444,-0.08276639,0.40920365,-0.42438194,-0.20375891,0.21220787,-0.47576135,0.24235488,0.410351,-0.08992333,0.10423299,-0.19449869,0.28745955,0.16678262,0.025842464,-0.38435456,0.21112522,0.321193,-0.4231845,0.35432017,0.25537294,0.16472661,-0.05158001,0.6463754,-0.09621732,0.10587091,-0.032010905,-0.18439165,-0.18007208,-0.06787614,0.2135413,-0.04673231,-0.11639719,0.119856045,-0.025027625,0.069426805,-0.02451522,-0.50803566,0.20062506,0.26935974,-0.0693214,0.016855137,-0.034988463,0.38780466
3,-0.02782587,0.33653674,-0.009021868,0.19438964,0.20903674,-0.036646973,-0.26483315,0.008062411,0.16093983,-0.052413844,-0.043674942,-0.27,-0.00040146624,0.0082741715,-0.072808996,0.019037154,-0.031437375,-0.014823386,-0.014036186,-0.24485853,-0.042028956,-0.07680829,0.3142079,-0.32587546,-0.16128886,0.15003765,-0.36282468,0.17625786,0.30957028,-0.074527755,0.0694521,-0.15024306,0.21690361,0.11750988,0.028199565,-0.28604648,0.15791261,0.24452259,-0.31506625,0.26361623,0.18764263,0.11763158,-0.036151726,0.49392712,-0.07424672,0.075103715,-0.017915528,-0.13845201,-0.14176045,-0.048978005,0.16133836,-0.038254954,-0.07566219,0.08199279,-0.028506849,0.052307915,-0.019660017,-0.38177016,0.15565409,0.19799013,-0.040946778,0.023590814,-0.02780584,0.29093602
-,-0.013862686,0.15144534,-0.0041832384,0.089287825,0.0899298,-0.021247186,-0.11175823,0.007616033,0.064948544,-0.029028783,-0.020718202,-0.10934839,0.00070057594,0.0031122265,-0.039350696,0.0027423904,-0.0045408607,-0.0003690792,-0.012746545,-0.11339329,-0.022230892,-0.03090917,0.13625681,-0.14037646,-0.06626364,0.06292112,-0.15928894,0.06970682,0.1387128,-0.02768375,0.03922004,-0.058534864,0.09538009,0.05606772,0.0072753592,-0.13211985,0.070511565,0.10709973,-0.14329824,0.112526156,0.07527222,0.052014932,-0.014706618,0.2109138,-0.037459884,0.030043168,-0.0027235919,-0.060608316,-0.057069678,-0.022245863,0.077462256,-0.020631883,-0.03347244,0.044233456,-0.01045711,0.019689007,-0.013100286,-0.16310368,0.07571433,0.090905346,-0.018886924,0.014735347,-0.0033244481,0.12519868
.,-0.026036546,0.41312933,-0.018228704,0.2292682,0.25003445,-0.04732433,-0.3301132,0.014090399,0.19675133,-0.062287204,-0.05350889,-0.32541052,0.0024821486,0.016209835,-0.10695045,0.021039,-0.024839785,-0.019249521,-0.033071157,-0.30646834,-0.05483928,-0.083827615,0.3828312,-0.4045075,-0.20204571,0.19076036,-0.44949874,0.21361764,0.37300685,-0.09186923,0.09956218,-0.1790162,0.26229334,0.15080582,0.020781713,-0.3582927,0.20052451,0.30129278,-0.38505092,0.3296903,0.23519047,0.16283815,-0.038959976,0.6097484,-0.0813728,0.10321438,-0.02196326,-0.16889702,-0.15704964,-0.06667881,0.19195089,-0.034912236,-0.10363794,0.1059737,-0.016580895,0.067727,-0.029416932,-0.47696143,0.19589308,0.24648122,-0.05726984,0.01823558,-0.024440316,0.35992855
l,-0.018297603,0.41573304,-0.028051723,0.22073615,0.26013085,-0.038273133,-0.33388025,0.011124347,0.19125822,-0.07181414,-0.05135414,-0.33819088,0.0031899118,0.013454206,-0.10032664,0.010147163,-0.028617976,-0.02801412,-0.039836377,-0.30117717,-0.048881136,-0.080582365,0.38266793,-0.3970964,-0.1997824,0.18637182,-0.44597968,0.21621579,0.3693826,-0.08831187,0.098628655,-0.17813025,0.25962585,0.15542237,0.032870572,-0.36247566,0.20453227,0.2972578,-0.3921131,0.31441802,0.23816258,0.16438037,-0.046364997,0.6088432,-0.08785943,0.09455054,-0.021076737,-0.16604011,-0.16579787,-0.06637583,0.20188087,-0.039520793,-0.099657185,0.11349039,-0.02458035,0.076019235,-0.024355091,-0.47780594,0.19677949,0.24662633,-0.055752657,0.008645881,-0.036332574,0.3541207
